id,accid,canonical,authorship,taxon_rank,class,order,family,genus,subgenus,species,infraspecies,source,flags,valid,source_code,source_valid_code,type,marine,status
9414,7108,Speocarcinus celebensis,"Tesch, 1918",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,celebensis,NA,WORMS,NA,FALSE,455607,880692,synonym,1,superseded combination
9415,0,Speocarcinus dentatus,"Brandão, Coelho-Filho & Tavares, 2012",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,dentatus,NA,WoRMS,NA,TRUE,881730,NA,accepted,1,accepted
9416,0,Speocarcinus granulimanus,"Rathbun, 1894",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,granulimanus,NA,WoRMS,NA,TRUE,444228,NA,accepted,1,accepted
9417,7131,Speocarcinus laevimarginatus,"Yokoya, 1933",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,laevimarginatus,NA,WORMS,NA,FALSE,455608,442634,synonym,1,superseded combination
9418,0,Speocarcinus lobatus,"Guinot, 1969",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,lobatus,NA,WoRMS,NA,TRUE,422108,NA,accepted,1,accepted
9419,7134,Speocarcinus luteus,"McNeill, 1929",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,luteus,NA,WORMS,NA,FALSE,455609,442635,synonym,1,superseded combination
9420,0,Speocarcinus meloi,"D'Incao & Gomes da Silva, 1992",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,meloi,NA,WoRMS,NA,TRUE,444229,NA,accepted,1,accepted
9421,0,Speocarcinus monotuberculatus,"Felder & Rabalais, 1986",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,monotuberculatus,NA,WoRMS,NA,TRUE,422109,NA,accepted,1,accepted
9422,6657,Speocarcinus ostrearicola,"Rathbun, 1910",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,ostrearicola,NA,WORMS,NA,FALSE,451790,443949,synonym,1,junior subjective synonym
9423,0,Speocarcinus spinicarpus,"Guinot, 1969",Species,Malacostraca,Decapoda,Pseudorhombilidae,Speocarcinus,NA,spinicarpus,NA,WoRMS,NA,TRUE,444230,NA,accepted,1,accepted
9424,0,Tetraxanthus bidentatus,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Pseudorhombilidae,Tetraxanthus,NA,bidentatus,NA,WoRMS,NA,TRUE,422118,NA,accepted,1,accepted
9425,0,Tetraxanthus rathbunae,"Chace, 1939",Species,Malacostraca,Decapoda,Pseudorhombilidae,Tetraxanthus,NA,rathbunae,NA,WoRMS,NA,TRUE,422119,NA,accepted,1,accepted
9426,9424,Tetraxanthus rugosus,"Rathbun, 1930",Species,Malacostraca,Decapoda,Pseudorhombilidae,Tetraxanthus,NA,rugosus,NA,WORMS,NA,FALSE,443995,422118,synonym,1,junior subjective synonym
9427,0,Thalassoplax angusta,"Guinot, 1969",Species,Malacostraca,Decapoda,Pseudorhombilidae,Thalassoplax,NA,angusta,NA,WoRMS,NA,TRUE,422065,NA,accepted,1,accepted
9428,0,Trapezioplax tridentata,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Pseudorhombilidae,Trapezioplax,NA,tridentata,NA,WoRMS,NA,TRUE,422066,NA,accepted,1,accepted
9429,0,Euryozius bouvieri,"(A. Milne-Edwards, 1869)",Species,Malacostraca,Decapoda,Pseudoziidae,Euryozius,NA,bouvieri,NA,WoRMS,NA,TRUE,107427,NA,accepted,1,accepted
9430,0,Euryozius camachoi,"P.K.L. Ng & Liao, 2002",Species,Malacostraca,Decapoda,Pseudoziidae,Euryozius,NA,camachoi,NA,WoRMS,NA,TRUE,387538,NA,accepted,1,accepted
9431,0,Euryozius canorus,"(Rathbun, 1911)",Species,Malacostraca,Decapoda,Pseudoziidae,Euryozius,NA,canorus,NA,WoRMS,NA,TRUE,220325,NA,accepted,1,accepted
9432,0,Euryozius danielae,"Davie, 1993",Species,Malacostraca,Decapoda,Pseudoziidae,Euryozius,NA,danielae,NA,WoRMS,NA,TRUE,443837,NA,accepted,1,accepted
9433,0,Euryozius pagalu,"R.B. Manning & Holthuis, 1981",Species,Malacostraca,Decapoda,Pseudoziidae,Euryozius,NA,pagalu,NA,WoRMS,NA,TRUE,443838,NA,accepted,1,accepted
9434,9433,Euryozius pagula,"R.B. Manning & Holthuis, 1981",Species,Malacostraca,Decapoda,Pseudoziidae,Euryozius,NA,pagula,NA,WORMS,NA,FALSE,241148,443838,synonym,1,misspelling
9435,0,Euryozius sanguineus,"(Linnaeus, 1771)",Species,Malacostraca,Decapoda,Pseudoziidae,Euryozius,NA,sanguineus,NA,WoRMS,NA,TRUE,241149,NA,accepted,1,accepted
9436,9431,Gardineria canorus,"Rathbun, 1911",Species,Malacostraca,Decapoda,Pseudoziidae,Gardineria,NA,canorus,NA,WORMS,NA,FALSE,453074,220325,synonym,1,superseded combination
9437,0,Pseudozius caystrus,"(Adams & White, 1849)",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,caystrus,NA,WoRMS,NA,TRUE,210299,NA,accepted,1,accepted
9438,11119,Pseudozius coralliophilus,"Borradaile, 1902",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,coralliophilus,NA,WORMS,NA,FALSE,455304,209142,synonym,1,junior subjective synonym
9439,7180,Pseudozius dispar,"Dana, 1852",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,dispar,NA,WORMS,NA,FALSE,1580315,442433,synonym,1,superseded combination
9440,0,Pseudozius inornatus,"Dana, 1852",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,inornatus,NA,WoRMS,NA,TRUE,443840,NA,accepted,1,accepted
9441,2778,Pseudozius (Platyozius) laevis,"Borradaile, 1902",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,Platyozius,laevis,NA,WORMS,NA,FALSE,455303,550536,synonym,1,superseded combination
9442,9435,Pseudozius Mellissi,"Miers, 1881",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,Mellissi,NA,WORMS,NA,FALSE,455305,241149,synonym,1,junior subjective synonym
9443,9437,Pseudozius microphthalmus,"Stimpson, 1858",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,microphthalmus,NA,WORMS,NA,FALSE,455306,210299,synonym,1,junior subjective synonym
9444,0,Pseudozius pacificus,"Balss, 1938",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,pacificus,NA,WoRMS,NA,TRUE,443841,NA,accepted,1,accepted
9445,9437,Pseudozius planus,"Dana, 1852",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,planus,NA,WORMS,NA,FALSE,455307,210299,synonym,1,junior subjective synonym
9446,11591,Pseudozius sinensis,"A. Milne-Edwards, 1867",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,sinensis,NA,WORMS,NA,FALSE,455308,209095,synonym,1,superseded combination
9447,1253,Pseudozius triunguiculatus,"Borradaile, 1902",Species,Malacostraca,Decapoda,Pseudoziidae,Pseudozius,NA,triunguiculatus,NA,WORMS,NA,FALSE,455309,881701,synonym,1,superseded combination
9448,0,Cosmonotus genkaiae,"Takeda & Miyake, 1970",Species,Malacostraca,Decapoda,Raninidae,Cosmonotus,NA,genkaiae,NA,WoRMS,NA,TRUE,440226,NA,accepted,1,accepted
9449,0,Cosmonotus grayii,"Adams in Belcher, 1848",Species,Malacostraca,Decapoda,Raninidae,Cosmonotus,NA,grayii,NA,WoRMS,NA,TRUE,209567,NA,accepted,1,accepted
9450,9449,Cosmonotus grayii,"White, 1848",Species,Malacostraca,Decapoda,Raninidae,Cosmonotus,NA,grayii,NA,WORMS,NA,FALSE,440227,209567,synonym,1,unaccepted
9451,0,Cosmonotus mclaughlinae,"Tavares, 2006",Species,Malacostraca,Decapoda,Raninidae,Cosmonotus,NA,mclaughlinae,NA,WoRMS,NA,TRUE,390279,NA,accepted,1,accepted
9452,9454,Cyrtorhina balabacensis,"Serène, 1971",Species,Malacostraca,Decapoda,Raninidae,Cyrtorhina,NA,balabacensis,NA,WORMS,NA,FALSE,440222,1468829,synonym,1,superseded combination
9453,0,Cyrtorhina granulosa,"Monod, 1956",Species,Malacostraca,Decapoda,Raninidae,Cyrtorhina,NA,granulosa,NA,WoRMS,NA,TRUE,241033,NA,accepted,1,accepted
9454,0,Flaberhina balabacensis,"(Serène, 1971)",Species,Malacostraca,Decapoda,Raninidae,Flaberhina,NA,balabacensis,NA,WoRMS,NA,TRUE,1468829,NA,accepted,1,accepted
9455,0,Notopoides latus,"Henderson, 1888",Species,Malacostraca,Decapoda,Raninidae,Notopoides,NA,latus,NA,WoRMS,NA,TRUE,212760,NA,accepted,1,accepted
9456,9469,Notopus (Raninoides) atlanticus,"Studer, 1883",Species,Malacostraca,Decapoda,Raninidae,Notopus,Raninoides,atlanticus,NA,WORMS,NA,FALSE,454148,241032,synonym,1,junior subjective synonym
9457,0,Notopus dorsipes,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Raninidae,Notopus,NA,dorsipes,NA,WoRMS,NA,TRUE,107446,NA,accepted,1,accepted
9458,9513,Notopus misakiensis,"T. Sakai, 1937",Species,Malacostraca,Decapoda,Raninidae,Notopus,NA,misakiensis,NA,WORMS,NA,FALSE,454149,440234,synonym,1,superseded combination
9459,9515,Notopus ovalis,"Henderson, 1888",Species,Malacostraca,Decapoda,Raninidae,Notopus,NA,ovalis,NA,WORMS,NA,FALSE,454150,440236,synonym,1,superseded combination
9460,9457,Notopus rumphii,"Rathbun, 1937",Species,Malacostraca,Decapoda,Raninidae,Notopus,NA,rumphii,NA,WORMS,NA,FALSE,454152,107446,synonym,1,unaccepted
9461,0,Notosceles barnardi,"(T. Sakai, 1974)",Species,Malacostraca,Decapoda,Raninidae,Notosceles,NA,barnardi,NA,WoRMS,NA,TRUE,1451000,NA,accepted,1,accepted
9462,0,Notosceles chimmonis,"Bourne, 1922",Species,Malacostraca,Decapoda,Raninidae,Notosceles,NA,chimmonis,NA,WoRMS,NA,TRUE,209570,NA,accepted,1,accepted
9463,0,Notosceles ecuadorensis,"(Rathbun, 1935)",Species,Malacostraca,Decapoda,Raninidae,Notosceles,NA,ecuadorensis,NA,WoRMS,NA,TRUE,440239,NA,accepted,1,accepted
9464,0,Notosceles pepeke,"E.W. Dawson & Yaldwyn, 2000",Species,Malacostraca,Decapoda,Raninidae,Notosceles,NA,pepeke,NA,WoRMS,NA,TRUE,440240,NA,accepted,1,accepted
9465,0,Notosceles serratifrons,"(Henderson, 1893)",Species,Malacostraca,Decapoda,Raninidae,Notosceles,NA,serratifrons,NA,WoRMS,NA,TRUE,440241,NA,accepted,1,accepted
9466,0,Notosceles viaderi,"Ward, 1942",Species,Malacostraca,Decapoda,Raninidae,Notosceles,NA,viaderi,NA,WoRMS,NA,TRUE,209571,NA,accepted,1,accepted
9467,0,Ranilia angustata,"Stimpson, 1860",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,angustata,NA,WoRMS,NA,TRUE,440228,NA,accepted,1,accepted
9468,9511,Ranilia chinensis,"HL Chen & Sun, 2002",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,chinensis,NA,WORMS,NA,FALSE,455356,440232,synonym,1,superseded combination
9469,0,Ranilia constricta,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,constricta,NA,WoRMS,NA,TRUE,241032,NA,accepted,1,accepted
9470,9457,Ranilia dorsipes,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,dorsipes,NA,WORMS,NA,FALSE,209573,107446,synonym,1,superseded combination
9471,0,Ranilia fornicata,"(Faxon, 1893)",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,fornicata,NA,WoRMS,NA,TRUE,440229,NA,accepted,1,accepted
9472,0,Ranilia guinotae,"de Melo & Campos Junior, 1994",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,guinotae,NA,WoRMS,NA,TRUE,440230,NA,accepted,1,accepted
9473,9512,Ranilia horikoshii,"Takeda, 1975",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,horikoshii,NA,WORMS,NA,FALSE,455357,440233,synonym,1,superseded combination
9474,9513,Ranilia misakiensis,"(T. Sakai, 1937)",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,misakiensis,NA,WORMS,NA,FALSE,209572,440234,synonym,1,superseded combination
9475,0,Ranilia muricata,"H. Milne Edwards, 1837",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,muricata,NA,WoRMS,NA,TRUE,421900,NA,accepted,1,accepted
9476,9514,Ranilia orientalis,"T. Sakai, 1963",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,orientalis,NA,WORMS,NA,FALSE,455358,440235,synonym,1,superseded combination
9477,9515,Ranilia ovalis,"(Henderson, 1888)",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,ovalis,NA,WORMS,NA,FALSE,440231,440236,synonym,1,superseded combination
9478,9475,Ranilia saldanhai,"Rodrigues da Costa, 1970",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,saldanhai,NA,WORMS,NA,FALSE,455359,421900,synonym,1,junior subjective synonym
9479,9516,Ranilia tenuiocellus,"Davie & Short, 1989",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,tenuiocellus,NA,WORMS,NA,FALSE,455360,440237,synonym,1,superseded combination
9480,9517,Ranilia trirufomaculata,"Davie & Short, 1989",Species,Malacostraca,Decapoda,Raninidae,Ranilia,NA,trirufomaculata,NA,WORMS,NA,FALSE,455361,440238,synonym,1,superseded combination
9481,9484,Ranina cristata,"Desjardins, 1835",Species,Malacostraca,Decapoda,Raninidae,Ranina,NA,cristata,NA,WORMS,NA,FALSE,451788,209574,synonym,1,junior subjective synonym
9482,9484,Ranina dentata,"Latreille, 1825",Species,Malacostraca,Decapoda,Raninidae,Ranina,NA,dentata,NA,WORMS,NA,FALSE,455362,209574,synonym,1,unaccepted
9483,9496,Ranina laevis,"Latreille, 1825",Species,Malacostraca,Decapoda,Raninidae,Ranina,NA,laevis,NA,WORMS,NA,FALSE,455363,440246,synonym,1,unaccepted
9484,0,Ranina ranina,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Raninidae,Ranina,NA,ranina,NA,WoRMS,NA,TRUE,209574,NA,accepted,1,accepted
9485,9484,Ranina scabra,"(J. C. Fabricius, 1787)",Species,Malacostraca,Decapoda,Raninidae,Ranina,NA,scabra,NA,WORMS,NA,FALSE,209575,209574,synonym,1,superseded combination
9486,9484,Ranina serrata,"Lamarck, 1801",Species,Malacostraca,Decapoda,Raninidae,Ranina,NA,serrata,NA,WORMS,NA,FALSE,455364,209574,synonym,1,junior subjective synonym
9487,9461,Raninoides barnardi,"T. Sakai, 1974",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,barnardi,NA,WORMS,NA,FALSE,440242,1451000,synonym,1,superseded combination
9488,0,Raninoides benedicti,"Rathbun, 1935",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,benedicti,NA,WoRMS,NA,TRUE,440243,NA,accepted,1,accepted
9489,0,Raninoides bouvieri,"Capart, 1951",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,bouvieri,NA,WoRMS,NA,TRUE,241034,NA,accepted,1,accepted
9490,0,Raninoides crosnieri,"Ribes, 1989",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,crosnieri,NA,WoRMS,NA,TRUE,220370,NA,accepted,1,accepted
9491,9463,Raninoides ecuadorensis,"Rathbun, 1935",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,ecuadorensis,NA,WORMS,NA,FALSE,455365,440239,synonym,1,superseded combination
9492,9462,Raninoides fossor,"A. Milne-Edwards & Bouvier, 1923",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,fossor,NA,WORMS,NA,FALSE,455366,209570,synonym,1,junior subjective synonym
9493,0,Raninoides hendersoni,"Chopra, 1933",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,hendersoni,NA,WoRMS,NA,TRUE,440244,NA,accepted,1,accepted
9494,0,Raninoides intermedius,"Dai & Z. Xu, 1991",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,intermedius,NA,WoRMS,NA,TRUE,440245,NA,accepted,1,accepted
9495,9497,Raninoides laevis var. lamarcki,"A. Milne-Edwards & Bouvier, 1923",Variety,Malacostraca,Decapoda,Raninidae,Raninoides,NA,laevis,var. lamarcki,WORMS,NA,FALSE,1583846,421901,synonym,1,superseded combination
9496,0,Raninoides laevis,"(Latreille, 1825)",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,laevis,NA,WoRMS,NA,TRUE,440246,NA,accepted,1,accepted
9497,0,Raninoides lamarcki,"A. Milne-Edwards & Bouvier, 1923",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,lamarcki,NA,WoRMS,NA,TRUE,421901,NA,accepted,1,accepted
9498,9496,Raninoides levis,"(Latreille, 1825)",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,levis,NA,WORMS,NA,FALSE,1583209,440246,synonym,1,misspelling
9499,0,Raninoides longifrons,"H.-L. Chen & Türkay, 2001",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,longifrons,NA,WoRMS,NA,TRUE,440247,NA,accepted,1,accepted
9500,0,Raninoides louisianensis,"Rathbun, 1933",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,louisianensis,NA,WoRMS,NA,TRUE,421903,NA,accepted,1,accepted
9501,4962,Raninoides nitidus,"A. Milne-Edwards, 1880",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,nitidus,NA,WORMS,NA,FALSE,455367,421899,synonym,1,superseded combination
9502,0,Raninoides personatus,"Henderson, 1888",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,personatus,NA,WoRMS,NA,TRUE,440248,NA,accepted,1,accepted
9503,9496,Raninoides schmitti,"Sawaya, 1944",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,schmitti,NA,WORMS,NA,FALSE,455368,440246,synonym,1,junior subjective synonym
9504,9465,Raninoides serratifrons,"Henderson, 1893",Species,Malacostraca,Decapoda,Raninidae,Raninoides,NA,serratifrons,NA,WORMS,NA,FALSE,455369,440241,synonym,1,superseded combination
9505,9469,Raninops constrictus,"A. Milne-Edwards, 1880",Species,Malacostraca,Decapoda,Raninidae,Raninops,NA,constrictus,NA,WORMS,NA,FALSE,455370,241032,synonym,1,superseded combination
9506,9471,Raninops fornicata,"Faxon, 1893",Species,Malacostraca,Decapoda,Raninidae,Raninops,NA,fornicata,NA,WORMS,NA,FALSE,455371,440229,synonym,1,superseded combination
9507,9475,Raninops stimpsoni,"A. Milne-Edwards, 1880",Species,Malacostraca,Decapoda,Raninidae,Raninops,NA,stimpsoni,NA,WORMS,NA,FALSE,455372,421900,synonym,1,junior subjective synonym
9508,0,Symethis corallica,"Davie, 1989",Species,Malacostraca,Decapoda,Raninidae,Symethis,NA,corallica,NA,WoRMS,NA,TRUE,440249,NA,accepted,1,accepted
9509,0,Symethis garthi,"Goeke, 1981",Species,Malacostraca,Decapoda,Raninidae,Symethis,NA,garthi,NA,WoRMS,NA,TRUE,440250,NA,accepted,1,accepted
9510,0,Symethis variolosa,"(JC Fabricius, 1787)",Species,Malacostraca,Decapoda,Raninidae,Symethis,NA,variolosa,NA,WoRMS,NA,TRUE,421904,NA,accepted,1,accepted
9511,0,Umalia chinensis,"(H.-L. Chen & Sun, 2002)",Species,Malacostraca,Decapoda,Raninidae,Umalia,NA,chinensis,NA,WoRMS,NA,TRUE,440232,NA,accepted,1,accepted
9512,0,Umalia horikoshii,"(Takeda, 1975)",Species,Malacostraca,Decapoda,Raninidae,Umalia,NA,horikoshii,NA,WoRMS,NA,TRUE,440233,NA,accepted,1,accepted
9513,0,Umalia misakiensis,"(T. Sakai, 1937)",Species,Malacostraca,Decapoda,Raninidae,Umalia,NA,misakiensis,NA,WoRMS,NA,TRUE,440234,NA,accepted,1,accepted
9514,0,Umalia orientalis,"(T. Sakai, 1963)",Species,Malacostraca,Decapoda,Raninidae,Umalia,NA,orientalis,NA,WoRMS,NA,TRUE,440235,NA,accepted,1,accepted
9515,0,Umalia ovalis,"(Henderson, 1888)",Species,Malacostraca,Decapoda,Raninidae,Umalia,NA,ovalis,NA,WoRMS,NA,TRUE,440236,NA,accepted,1,accepted
9516,0,Umalia tenuiocellus,"(Davie & Short, 1989)",Species,Malacostraca,Decapoda,Raninidae,Umalia,NA,tenuiocellus,NA,WoRMS,NA,TRUE,440237,NA,accepted,1,accepted
9517,0,Umalia trirufomaculata,"(Davie & Short, 1989)",Species,Malacostraca,Decapoda,Raninidae,Umalia,NA,trirufomaculata,NA,WoRMS,NA,TRUE,440238,NA,accepted,1,accepted
9518,9526,Archaeoplax notopus,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Retroplumidae,Archaeoplax,NA,notopus,NA,WORMS,NA,FALSE,451993,443847,synonym,1,superseded combination
9519,0,Bathypluma chuni,"(Doflein, 1904)",Species,Malacostraca,Decapoda,Retroplumidae,Bathypluma,NA,chuni,NA,WoRMS,NA,TRUE,443842,NA,accepted,1,accepted
9520,0,Bathypluma forficula,"de Saint Laurent, 1989",Species,Malacostraca,Decapoda,Retroplumidae,Bathypluma,NA,forficula,NA,WoRMS,NA,TRUE,443843,NA,accepted,1,accepted
9521,0,Bathypluma spinifer,"de Saint Laurent, 1989",Species,Malacostraca,Decapoda,Retroplumidae,Bathypluma,NA,spinifer,NA,WoRMS,NA,TRUE,443844,NA,accepted,1,accepted
9522,9519,Ptenoplax dentata,"MacGilchrist, 1905",Species,Malacostraca,Decapoda,Retroplumidae,Ptenoplax,NA,dentata,NA,WORMS,NA,FALSE,455376,443842,synonym,1,junior subjective synonym
9523,9519,Retropluma Chuni,"Doflein, 1904",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,Chuni,NA,WORMS,NA,FALSE,455375,443842,synonym,1,superseded combination
9524,0,Retropluma denticulata,"Rathbun, 1932",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,denticulata,NA,WoRMS,NA,TRUE,443845,NA,accepted,1,accepted
9525,9531,Retropluma laurentae,"McLay, 2006",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,laurentae,NA,WORMS,NA,FALSE,455377,443850,synonym,1,junior homonym
9526,0,Retropluma notopus,"(Alcock & Anderson, 1894)",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,notopus,NA,WoRMS,NA,TRUE,443847,NA,accepted,1,accepted
9527,0,Retropluma planiforma,"Kensley, 1969",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,planiforma,NA,WoRMS,NA,TRUE,246448,NA,accepted,1,accepted
9528,0,Retropluma plumosa,"Tesch, 1918",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,plumosa,NA,WoRMS,NA,TRUE,443848,NA,accepted,1,accepted
9529,0,Retropluma quadrata,"de Saint Laurent, 1989",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,quadrata,NA,WoRMS,NA,TRUE,443846,NA,accepted,1,accepted
9530,0,Retropluma serenei,"de Saint Laurent, 1989",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,serenei,NA,WoRMS,NA,TRUE,443849,NA,accepted,1,accepted
9531,0,Retropluma solomonensis,"McLay, 2006",Species,Malacostraca,Decapoda,Retroplumidae,Retropluma,NA,solomonensis,NA,WoRMS,NA,TRUE,443850,NA,accepted,1,accepted
9532,0,Caenopedia ocularia,"P.K.L. Ng & Castro, 2013",Species,Malacostraca,Decapoda,Scalopidiidae,Caenopedia,NA,ocularia,NA,WoRMS,NA,TRUE,877994,NA,accepted,1,accepted
9533,9537,Hypophthalmus leuchochirus,"Richters, 1881",Species,Malacostraca,Decapoda,Scalopidiidae,Hypophthalmus,NA,leuchochirus,NA,WORMS,NA,FALSE,453458,441031,synonym,1,junior subjective synonym
9534,0,Scalopidia indica,"P.K.L. Ng & Castro, 2013",Species,Malacostraca,Decapoda,Scalopidiidae,Scalopidia,NA,indica,NA,WoRMS,NA,TRUE,877996,NA,accepted,1,accepted
9535,9537,Scalopidia leuchochirus,"(Richters, 1881)",Species,Malacostraca,Decapoda,Scalopidiidae,Scalopidia,NA,leuchochirus,NA,WORMS,NA,FALSE,441030,441031,synonym,1,superseded combination
9536,0,Scalopidia spectabilis,"P.K.L. Ng & Castro, 2013",Species,Malacostraca,Decapoda,Scalopidiidae,Scalopidia,NA,spectabilis,NA,WoRMS,NA,TRUE,877995,NA,accepted,1,accepted
9537,0,Scalopidia spinosipes,"Stimpson, 1858",Species,Malacostraca,Decapoda,Scalopidiidae,Scalopidia,NA,spinosipes,NA,WoRMS,NA,TRUE,441031,NA,accepted,1,accepted
