Family,Genus,Subgenus,ScientificName,Species,SubSpecies,taxonRank_gbif,taxonomicStatus_gbif,taxonRank_corr,AphiaID,Match type,Qualitystatus,Taxon status,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,isMarine,isBrackish,isFresh,isTerrestrial,valid_AphiaID,reason_excluded,reason_included,match,comments,link
"""Portunidae""","""Charybdis""",NA,"""Charybdis yaldwyni""","""yaldwyni""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442867,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) yaldwyni,"Rees & Stephenson, 1966",442867,Charybdis (Charybdis) yaldwyni,"Rees & Stephenson, 1966",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,yaldwyni,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Potamon""",NA,"""Potamon pelops""","""pelops""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",880831,exact,Checked by Taxonomic Editor,accepted,Potamon pelops,"Jesse, Schubart & Klaus, 2010",880831,Potamon pelops,"Jesse, Schubart & Klaus, 2010",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,pelops,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Demanietta""",NA,"""Demanietta renongensis""","""renongensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443020,exact,Checked by Taxonomic Editor,accepted,Demanietta renongensis,"(Rathbun, 1905)",443020,Demanietta renongensis,"(Rathbun, 1905)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Demanietta,,renongensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa olea""","""olea""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443078,exact,Checked by Taxonomic Editor,accepted,Geothelphusa olea,"Shy, P.K.L. Ng & Yu, 1994",443078,Geothelphusa olea,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,olea,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa albogilva""","""albogilva""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443042,exact,Checked by Taxonomic Editor,accepted,Geothelphusa albogilva,"Shy, P.K.L. Ng & Yu, 1994",443042,Geothelphusa albogilva,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,albogilva,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa tenuimanus""","""tenuimanus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443087,exact,Checked by Taxonomic Editor,accepted,Geothelphusa tenuimanus,"(Miyake & Minei, 1965)",443087,Geothelphusa tenuimanus,"(Miyake & Minei, 1965)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,tenuimanus,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Sinopotamon""",NA,"""Sinopotamon davidi""","""davidi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443308,exact,Checked by Taxonomic Editor,accepted,Sinopotamon davidi,"(Rathbun, 1904)",443308,Sinopotamon davidi,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Sinopotamon,,davidi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Acanthopotamon""",NA,"""Acanthopotamon martensi""","""martensi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442927,exact,Checked by Taxonomic Editor,accepted,Acanthopotamon martensi,"(Wood-Mason, 1875)",442927,Acanthopotamon martensi,"(Wood-Mason, 1875)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Acanthopotamon,,martensi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Badistemon""",NA,"""Badistemon turgidulum""","""turgidulum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",442986,exact,Checked by Taxonomic Editor,accepted,Badistemon turgidulum,"(Alcock, 1909)",442986,Badistemon turgidulum,"(Alcock, 1909)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Badistemon,,turgidulum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Apotamonautes""",NA,"""Apotamonautes hainanensis""","""hainanensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",447758,exact,Checked by Taxonomic Editor,accepted,Apotamonautes hainanensis,"(Parisi, 1916)",447758,Apotamonautes hainanensis,"(Parisi, 1916)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Apotamonautes,,hainanensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon ruttneri""","""ruttneri""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442962,exact,Checked by Taxonomic Editor,accepted,Potamon ruttneri,"Pretzmann, 1962",442962,Potamon ruttneri,"Pretzmann, 1962",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,ruttneri,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis rostrata""","""rostrata""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442860,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) rostrata,"(A. Milne-Edwards, 1861)",442860,Charybdis (Charybdis) rostrata,"(A. Milne-Edwards, 1861)",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,rostrata,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Potamon""",NA,"""Potamon ibericum""","""ibericum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442955,exact,Checked by Taxonomic Editor,accepted,Potamon ibericum,"(Bieberstein, 1809)",442955,Potamon ibericum,"(Bieberstein, 1809)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,ibericum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis hellerii""","""merguiensis""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",107382,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) hellerii,"(A. Milne-Edwards, 1867)",107382,Charybdis (Charybdis) hellerii,"(A. Milne-Edwards, 1867)",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,hellerii,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Lobothelphusa""",NA,"""Lobothelphusa barbouri""","""barbouri""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",442940,exact,Checked by Taxonomic Editor,accepted,Lobothelphusa barbouri,"(Rathbun, 1910)",442940,Lobothelphusa barbouri,"(Rathbun, 1910)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Lobothelphusa,,barbouri,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis amboinensis""","""amboinensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",208834,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) amboinensis,"Leene, 1938",208834,Charybdis (Charybdis) amboinensis,"Leene, 1938",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,amboinensis,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Isolapotamon""",NA,"""Isolapotamon anomalum""","""anomalus""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",443156,exact,Checked by Taxonomic Editor,accepted,Isolapotamon anomalum,"(Chace, 1938)",443156,Isolapotamon anomalum,"(Chace, 1938)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Isolapotamon,,anomalum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa tsayae""","""tsayae""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443088,exact,Checked by Taxonomic Editor,accepted,Geothelphusa tsayae,"Shy, P.K.L. Ng & Yu, 1994",443088,Geothelphusa tsayae,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,tsayae,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Nanhaipotamon""",NA,"""Nanhaipotamon formosanum""","""formosanum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443221,exact,Checked by Taxonomic Editor,accepted,Nanhaipotamon formosanum,"(Parisi, 1916)",443221,Nanhaipotamon formosanum,"(Parisi, 1916)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Nanhaipotamon,,formosanum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Iomon""",NA,"""Iomon luangprabangense""","""luangprabangensis""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",443155,exact,Checked by Taxonomic Editor,accepted,Iomon luangprabangense,"(Rathbun, 1904)",443155,Iomon luangprabangense,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Iomon,,luangprabangense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Paratelphusula""",NA,"""Paratelphusula peguensis""","""peguensis""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",442948,exact,Checked by Taxonomic Editor,accepted,Paratelphusula peguensis,"(Rathbun, 1905)",442948,Paratelphusula peguensis,"(Rathbun, 1905)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Paratelphusula,,peguensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Isolapotamon""",NA,"""Isolapotamon consobrinum""","""consobrinum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",443161,exact,Checked by Taxonomic Editor,accepted,Isolapotamon consobrinum,"(de Man, 1899)",443161,Isolapotamon consobrinum,"(de Man, 1899)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Isolapotamon,,consobrinum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa ilan""","""ilan""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443063,exact,Checked by Taxonomic Editor,accepted,Geothelphusa ilan,"Shy, P.K.L. Ng & Yu, 1994",443063,Geothelphusa ilan,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,ilan,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa lanyu""","""lanyu""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443065,exact,Checked by Taxonomic Editor,accepted,Geothelphusa lanyu,"Shy, P.K.L. Ng & Yu, 1994",443065,Geothelphusa lanyu,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,lanyu,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa eucrinodonta""","""eucrinodonta""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443053,exact,Checked by Taxonomic Editor,accepted,Geothelphusa eucrinodonta,"Shy, P.K.L. Ng & Yu, 1994",443053,Geothelphusa eucrinodonta,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,eucrinodonta,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Laevimon""",NA,"""Laevimon kottelati""","""kottelati""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443194,exact,Checked by Taxonomic Editor,accepted,Laevimon kottelati,"Yeo & P.K.L. Ng, 2005",443194,Laevimon kottelati,"Yeo & P.K.L. Ng, 2005",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Laevimon,,kottelati,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Tiwaripotamon""",NA,"""Tiwaripotamon edostilus""","""edostilus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443417,exact,Checked by Taxonomic Editor,accepted,Tiwaripotamon edostilus,"P.K.L. Ng & Yeo, 2001",443417,Tiwaripotamon edostilus,"P.K.L. Ng & Yeo, 2001",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Tiwaripotamon,,edostilus,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon karpathos""","""karpathos""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",880829,exact,Checked by Taxonomic Editor,accepted,Potamon karpathos,"Giavarini, 1934",880829,Potamon karpathos,"Giavarini, 1934",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,karpathos,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa cinerea""","""cinerea""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443050,exact,Checked by Taxonomic Editor,accepted,Geothelphusa cinerea,"Shy, P.K.L. Ng & Yu, 1994",443050,Geothelphusa cinerea,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,cinerea,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Heterochelamon""",NA,"""Heterochelamon huidongense""","""huidongense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1450696,exact,Checked by Taxonomic Editor,accepted,Heterochelamon huidongense,"S.-B. Wang, Y.-Y. Xu & J.-X. Zou, 2020",1450696,Heterochelamon huidongense,"S.-B. Wang, Y.-Y. Xu & J.-X. Zou, 2020",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Heterochelamon,,huidongense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa takuan""","""takuan""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443084,exact,Checked by Taxonomic Editor,accepted,Geothelphusa takuan,"Shy, P.K.L. Ng & Yu, 1994",443084,Geothelphusa takuan,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,takuan,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis acuta""","""acuta""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442834,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) acuta,"(A. Milne-Edwards, 1869)",442834,Charybdis (Charybdis) acuta,"(A. Milne-Edwards, 1869)",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,acuta,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Potamon""",NA,"""Potamon persicum""","""persicum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442959,exact,Checked by Taxonomic Editor,accepted,Potamon persicum,"Pretzmann, 1962",442959,Potamon persicum,"Pretzmann, 1962",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,persicum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon mesopotamicum""","""mesopotamicum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442957,exact,Checked by Taxonomic Editor,accepted,Potamon mesopotamicum,"Brandis, Storch & Türkay, 1998",442957,Potamon mesopotamicum,"Brandis, Storch & Türkay, 1998",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,mesopotamicum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Terrapotamon""",NA,"""Terrapotamon phaibuli""","""phaibuli""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",557975,exact,Checked by Taxonomic Editor,accepted,Terrapotamon phaibuli,"Leelawathanagoon, Lheknim & P.K.L. Ng, 2010",557975,Terrapotamon phaibuli,"Leelawathanagoon, Lheknim & P.K.L. Ng, 2010",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Terrapotamon,,phaibuli,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Dromothelphusa""",NA,"""Dromothelphusa longipes""","""longipes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443028,exact,Checked by Taxonomic Editor,accepted,Dromothelphusa longipes,"(A. Milne-Edwards, 1869)",443028,Dromothelphusa longipes,"(A. Milne-Edwards, 1869)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Dromothelphusa,,longipes,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Johora""",NA,"""Johora thaiana""","""thaiana""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443185,exact,Checked by Taxonomic Editor,accepted,Johora thaiana,"Leelawathanagoon, Lheknim & P.K.L. Ng, 2005",443185,Johora thaiana,"Leelawathanagoon, Lheknim & P.K.L. Ng, 2005",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Johora,,thaiana,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Neolarnaudia""",NA,"""Neolarnaudia phymatodes""","""phymatodes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443239,exact,Checked by Taxonomic Editor,accepted,Neolarnaudia phymatodes,"(Kemp, 1923)",443239,Neolarnaudia phymatodes,"(Kemp, 1923)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Neolarnaudia,,phymatodes,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Longpotamon""",NA,"""Longpotamon chekiangense""","""chekiangense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1061263,exact,Checked by Taxonomic Editor,accepted,Longpotamon chekiangense,"(Tai & Sung, 1975)",1061263,Longpotamon chekiangense,"(Tai & Sung, 1975)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,,chekiangense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon transkaspicum""","""transcaspicum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",442965,exact,Checked by Taxonomic Editor,accepted,Potamon transkaspicum,"Pretzmann, 1962",442965,Potamon transkaspicum,"Pretzmann, 1962",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,transkaspicum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa sakamotoana""","""sakamotoana""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443080,exact,Checked by Taxonomic Editor,accepted,Geothelphusa sakamotoana,"(Rathbun, 1905)",443080,Geothelphusa sakamotoana,"(Rathbun, 1905)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,sakamotoana,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon setigerum""","""setigerum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442963,exact,Checked by Taxonomic Editor,accepted,Potamon setigerum,"Rathbun, 1904",442963,Potamon setigerum,"Rathbun, 1904",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,setigerum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon gedrosianum""","""gedrosianum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442953,exact,Checked by Taxonomic Editor,accepted,Potamon gedrosianum,"Alcock, 1909",442953,Potamon gedrosianum,"Alcock, 1909",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,gedrosianum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa marginata""","""marginata""","""marginata""","""SUBSPECIES""","""SYNONYM""","""SUBSPECIES""",443070,exact,Checked by Taxonomic Editor,accepted,Geothelphusa marginata,"Naruse, Shokita & Shy, 2004",443070,Geothelphusa marginata,"Naruse, Shokita & Shy, 2004",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,marginata,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Longpotamon""",NA,"""Longpotamon shensiense""","""shensiense""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",1061287,exact,Checked by Taxonomic Editor,accepted,Longpotamon shensiense,"(Rathbun, 1904)",1061287,Longpotamon shensiense,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,,shensiense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa levicervix""","""levicervix""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443067,exact,Checked by Taxonomic Editor,accepted,Geothelphusa levicervix,"(Rathbun, 1898)",443067,Geothelphusa levicervix,"(Rathbun, 1898)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,levicervix,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Longpotamon""",NA,"""Longpotamon depressum""","""depressum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1061264,exact,Checked by Taxonomic Editor,accepted,Longpotamon depressum,"(Dai & Fan in Dai, G.-X. Chen, Y.-Z. Song, Fan, Y.-G. Lin & Zeng, 1979)",1061264,Longpotamon depressum,"(Dai & Fan in Dai, G.-X. Chen, Y.-Z. Song, Fan, Y.-G. Lin & Zeng, 1979)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,,depressum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon elbursi""","""elbursi""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1264352,exact,Checked by Taxonomic Editor,accepted,Potamon elbursi,"Pretzmann, 1962",1264352,Potamon elbursi,"Pretzmann, 1962",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,elbursi,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Candidiopotamon""",NA,"""Candidiopotamon rathbunae""","""rathbunae""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442999,phonetic,Checked by Taxonomic Editor,accepted,Candidiopotamon rathbuni,"(de Man, 1914)",442999,Candidiopotamon rathbuni,"(de Man, 1914)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Candidiopotamon,,rathbuni,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis incisa""","""incisa""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442850,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) incisa,"Rathbun, 1923",442850,Charybdis (Charybdis) incisa,"Rathbun, 1923",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,incisa,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Portunidae""","""Charybdis""",NA,"""Charybdis brevispinosa""","""variegata""","""brevipinosa""","""VARIETY""","""SYNONYM""","""VARIETY""",442838,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) brevispinosa,"Leene, 1937",442838,Charybdis (Charybdis) brevispinosa,"Leene, 1937",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,brevispinosa,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Portunidae""","""Charybdis""",NA,"""Charybdis subornata""","""subornata""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",451726,exact,Checked by Taxonomic Editor,accepted,Charybdis (Gonioneptunus) subornata,"Ortmann, 1893",451726,Charybdis (Gonioneptunus) subornata,"Ortmann, 1893",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Gonioneptunus,subornata,,1,0,0,0,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Isolapotamon""",NA,"""Isolapotamon kinabaluense""","""kinabaluense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443166,exact,Checked by Taxonomic Editor,accepted,Isolapotamon kinabaluense,"(Rathbun, 1904)",443166,Isolapotamon kinabaluense,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Isolapotamon,,kinabaluense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis curtilobus""","""curtilobus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442842,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) curtilobus,"Stephenson & Rees, 1967",442842,Charybdis (Charybdis) curtilobus,"Stephenson & Rees, 1967",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,curtilobus,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa obtusipes""","""obtusipes""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443077,exact,Checked by Taxonomic Editor,accepted,Geothelphusa obtusipes,"Stimpson, 1858",443077,Geothelphusa obtusipes,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,obtusipes,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Inachoididae""","""Stenorhynchus""",NA,"""Stenorhynchus longirostris""","""longirostris""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",107337,,,accepted,Macropodia czernjawskii,"(AT Brandt, 1880)",107337,Macropodia czernjawskii,"(AT Brandt, 1880)",Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Macropodia,,czernjawskii,,1,0,0,0,,,synonym,by hand,,https://zse.pensoft.net/article/48342/download/pdf/
