id,accid,canonical,authorship,taxon_rank,class,order,family,genus,subgenus,species,infraspecies,source,flags,valid,source_code,source_valid_code,marine,type,status
2702,0,Munidopsis marionis,"(A. Milne-Edwards, 1882)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,marionis,NA,WoRMS,NA,TRUE,107177,NA,1,accepted,accepted
2703,0,Munidopsis maunga,"Schnabel & NL Bruce, 2006",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,maunga,NA,WoRMS,NA,TRUE,390281,NA,1,accepted,accepted
2704,2854,Munidopsis media,"A. Milne-Edwards & Bouvier, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,media,NA,WORMS,NA,FALSE,392990,392639,1,synonym,junior subjective synonym
2705,0,Munidopsis miersii,"(Henderson, 1885)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,miersii,NA,WoRMS,NA,TRUE,392560,NA,1,accepted,accepted
2706,0,Munidopsis militaris,"D Dong, X Li, Y Zhou & CS Wang, 2016",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,militaris,NA,WoRMS,NA,TRUE,884155,NA,1,accepted,accepted
2707,0,Munidopsis milleri,"Henderson, 1885",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,milleri,NA,WoRMS,NA,TRUE,392561,NA,1,accepted,accepted
2708,0,Munidopsis mina,"Benedict, 1902",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,mina,NA,WoRMS,NA,TRUE,392562,NA,1,accepted,accepted
2709,0,Munidopsis modesta,"Benedict, 1902",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,modesta,NA,WoRMS,NA,TRUE,392563,NA,1,accepted,accepted
2710,0,Munidopsis moresbyi,"Alcock & Anderson, 1899",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,moresbyi,NA,WoRMS,NA,TRUE,392564,NA,1,accepted,accepted
2711,0,Munidopsis myojinensis,"Cubelio, Tsuchida, Hendrickx, Kado & Watanabe, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,myojinensis,NA,WoRMS,NA,TRUE,392565,NA,1,accepted,accepted
2712,0,Munidopsis naginata,"Cubelio, Tsuchida & Watanabe, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,naginata,NA,WoRMS,NA,TRUE,392566,NA,1,accepted,accepted
2713,0,Munidopsis nereidis,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,nereidis,NA,WoRMS,NA,TRUE,392567,NA,1,accepted,accepted
2714,0,Munidopsis nias,"Ahyong, 2014",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,nias,NA,WoRMS,NA,TRUE,761315,NA,1,accepted,accepted
2715,0,Munidopsis nitida,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,nitida,NA,WoRMS,NA,TRUE,392568,NA,1,accepted,accepted
2716,0,Munidopsis norfanz,"Ahyong, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,norfanz,NA,WoRMS,NA,TRUE,392569,NA,1,accepted,accepted
2717,2612,Munidopsis okadai,"Yanagita, 1942",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,okadai,NA,WORMS,NA,FALSE,392930,392509,1,synonym,junior subjective synonym
2718,0,Munidopsis opalescens,"Benedict, 1902",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,opalescens,NA,WoRMS,NA,TRUE,392570,NA,1,accepted,accepted
2719,0,Munidopsis orcina,"McArdle, 1901",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,orcina,NA,WoRMS,NA,TRUE,392571,NA,1,accepted,accepted
2720,0,Munidopsis ornata,"Faxon, 1893",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,ornata,NA,WoRMS,NA,TRUE,392572,NA,1,accepted,accepted
2721,0,Munidopsis pallida,"Alcock, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pallida,NA,WoRMS,NA,TRUE,392573,NA,1,accepted,accepted
2722,2723,Munidopsis palmata,"Khodkina, 1973",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,palmata,NA,WORMS,NA,FALSE,392953,392574,1,synonym,misspelling
2723,0,Munidopsis palmatus,"Khodkina, 1973",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,palmatus,NA,WoRMS,NA,TRUE,392574,NA,1,accepted,accepted
2724,0,Munidopsis panamae,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,panamae,NA,WoRMS,NA,TRUE,392575,NA,1,accepted,accepted
2725,0,Munidopsis papanui,"Schnabel & N.L. Bruce, 2006",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,papanui,NA,WoRMS,NA,TRUE,390282,NA,1,accepted,accepted
2726,0,Munidopsis parfaiti,"(Filhol, 1885)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,parfaiti,NA,WoRMS,NA,TRUE,107178,NA,1,accepted,accepted
2727,0,Munidopsis pectinata,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pectinata,NA,WoRMS,NA,TRUE,392576,NA,1,accepted,accepted
2728,0,Munidopsis penescabra,"LH Pequegnat & AB Williams, 1995",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,penescabra,NA,WoRMS,NA,TRUE,392577,NA,1,accepted,accepted
2729,0,Munidopsis pericalla,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pericalla,NA,WoRMS,NA,TRUE,392578,NA,1,accepted,accepted
2730,0,Munidopsis petalorhyncha,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,petalorhyncha,NA,WoRMS,NA,TRUE,392579,NA,1,accepted,accepted
2731,0,Munidopsis petila,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,petila,NA,WoRMS,NA,TRUE,392580,NA,1,accepted,accepted
2732,0,Munidopsis pholidota,"Rodríguez-Flores, Macpherson & Machordom, 2022",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pholidota,NA,WoRMS,NA,TRUE,1562305,NA,1,accepted,accepted
2733,0,Munidopsis piipa,"Marin, 2020",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,piipa,NA,WoRMS,NA,TRUE,1433421,NA,1,accepted,accepted
2734,0,Munidopsis pilosa,"Henderson, 1885",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pilosa,NA,WoRMS,NA,TRUE,392581,NA,1,accepted,accepted
2735,2802,Munidopsis plana,"Baba in Baba, Hayashi & Toriyama, 1986",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,plana,NA,WORMS,NA,FALSE,392984,392621,1,synonym,junior subjective synonym
2736,0,Munidopsis platirostris,"(A. Milne-Edwards & Bouvier, 1894)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,platirostris,NA,WoRMS,NA,TRUE,392582,NA,1,accepted,accepted
2737,2736,Munidopsis (Orophorhynchus) platirostris,"(A. Milne-Edwards & Bouvier, 1894)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Orophorhynchus,platirostris,NA,WORMS,NA,FALSE,392739,392582,1,synonym,superseded combination
2738,0,Munidopsis plumatisetigera,"Baba, 1988",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,plumatisetigera,NA,WoRMS,NA,TRUE,392583,NA,1,accepted,accepted
2739,0,Munidopsis polita,"(SI Smith, 1883)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,polita,NA,WoRMS,NA,TRUE,392584,NA,1,accepted,accepted
2740,0,Munidopsis polymorpha,"Koelbel, 1892",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,polymorpha,NA,WoRMS,NA,TRUE,107179,NA,1,accepted,accepted
2741,0,Munidopsis poseidonia,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,poseidonia,NA,WoRMS,NA,TRUE,392585,NA,1,accepted,accepted
2742,2741,Munidopsis (Galathodes) posidonia,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Galathodes,posidonia,NA,WORMS,NA,FALSE,393153,392585,1,synonym,superseded combination
2743,0,Munidopsis proales,"Ahyong & Poore, 2004",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,proales,NA,WoRMS,NA,TRUE,388563,NA,1,accepted,accepted
2744,0,Munidopsis producta,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,producta,NA,WoRMS,NA,TRUE,392586,NA,1,accepted,accepted
2745,0,Munidopsis profunda,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,profunda,NA,WoRMS,NA,TRUE,392587,NA,1,accepted,accepted
2746,0,Munidopsis pubescens,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pubescens,NA,WoRMS,NA,TRUE,392588,NA,1,accepted,accepted
2747,0,Munidopsis pycnopoda,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pycnopoda,NA,WoRMS,NA,TRUE,392589,NA,1,accepted,accepted
2748,0,Munidopsis pyrochela,"Ahyong, 2014",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,pyrochela,NA,WoRMS,NA,TRUE,761316,NA,1,accepted,accepted
2749,0,Munidopsis quadrata,"Faxon, 1893",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,quadrata,NA,WoRMS,NA,TRUE,392590,NA,1,accepted,accepted
2750,0,Munidopsis ramahtaylorae,"WE Pequegnat & LH Pequegnat, 1971",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,ramahtaylorae,NA,WoRMS,NA,TRUE,392591,NA,1,accepted,accepted
2751,0,Munidopsis recta,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,recta,NA,WoRMS,NA,TRUE,392592,NA,1,accepted,accepted
2752,0,Munidopsis regia,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,regia,NA,WoRMS,NA,TRUE,392593,NA,1,accepted,accepted
2753,2752,Munidopsis (Galathodes) regia,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Galathodes,regia,NA,WORMS,NA,FALSE,392740,392593,1,synonym,superseded combination
2754,0,Munidopsis reynoldsi,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,reynoldsi,NA,WoRMS,NA,TRUE,392594,NA,1,accepted,accepted
2755,0,Munidopsis rigel,"Macpherson, Rodriguez-Flores & Machordom, 2020",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,rigel,NA,WoRMS,NA,TRUE,1446903,NA,1,accepted,accepted
2756,0,Munidopsis riveroi,"Chace, 1939",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,riveroi,NA,WoRMS,NA,TRUE,392595,NA,1,accepted,accepted
2757,0,Munidopsis robusta,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,robusta,NA,WoRMS,NA,TRUE,392596,NA,1,accepted,accepted
2758,2772,Munidopsis rosacea,"(A. Milne-Edwards, 1857)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,rosacea,NA,WORMS,NA,FALSE,392972,107181,1,synonym,superseded combination
2759,2474,Munidopsis rostrata,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,rostrata,NA,WORMS,NA,FALSE,107180,392211,1,synonym,superseded combination
2760,0,Munidopsis rotundior,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,rotundior,NA,WoRMS,NA,TRUE,392597,NA,1,accepted,accepted
2761,0,Munidopsis ryukyuensis,"Cubelio, Tsuchida & Watanabe, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,ryukyuensis,NA,WoRMS,NA,TRUE,392598,NA,1,accepted,accepted
2762,0,Munidopsis sarissa,"CW Lin, Osawa & TY Chan, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sarissa,NA,WoRMS,NA,TRUE,392599,NA,1,accepted,accepted
2763,0,Munidopsis scabra,"Faxon, 1893",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,scabra,NA,WoRMS,NA,TRUE,392600,NA,1,accepted,accepted
2764,0,Munidopsis scobina,"Alcock, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,scobina,NA,WoRMS,NA,TRUE,392601,NA,1,accepted,accepted
2765,2764,Munidopsis (Munidopsis) scobina,"Alcock, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Munidopsis,scobina,NA,WORMS,NA,FALSE,392741,392601,1,synonym,superseded combination
2766,0,Munidopsis scotti,"WJ Jones & Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,scotti,NA,WoRMS,NA,TRUE,392602,NA,1,accepted,accepted
2767,0,Munidopsis sculpo,"Schnabel & Ahyong, 2015",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sculpo,NA,WoRMS,NA,TRUE,852308,NA,1,accepted,accepted
2768,0,Munidopsis segonzaci,"WJ Jones & Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,segonzaci,NA,WoRMS,NA,TRUE,392603,NA,1,accepted,accepted
2769,0,Munidopsis senticosa,"Rodriguez-Flores, Macpherson & Machordom, 2018",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,senticosa,NA,WoRMS,NA,TRUE,1264258,NA,1,accepted,accepted
2770,0,Munidopsis sericea,"Faxon, 1893",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sericea,NA,WoRMS,NA,TRUE,392604,NA,1,accepted,accepted
2771,0,Munidopsis serratifrons,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,serratifrons,NA,WoRMS,NA,TRUE,392605,NA,1,accepted,accepted
2772,0,Munidopsis serricornis,"(Lovén, 1852)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,serricornis,NA,WoRMS,NA,TRUE,107181,NA,1,accepted,accepted
2773,2772,Munidopsis (Galathodes) serricornis,"(Lovén, 1852)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Galathodes,serricornis,NA,WORMS,NA,FALSE,392742,107181,1,synonym,superseded combination
2774,0,Munidopsis setosoculus,"Osawa, CW Lin & TY Chan, 2013",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,setosoculus,NA,WoRMS,NA,TRUE,743697,NA,1,accepted,accepted
2775,0,Munidopsis sharreri,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sharreri,NA,WoRMS,NA,TRUE,392606,NA,1,accepted,accepted
2776,0,Munidopsis shulerae,"Vazquez-Bader, Gracia & Lemaitre, 2014",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,shulerae,NA,WoRMS,NA,TRUE,766128,NA,1,accepted,accepted
2777,0,Munidopsis sigsbei,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sigsbei,NA,WoRMS,NA,TRUE,392607,NA,1,accepted,accepted
2778,2777,Munidopsis sigsbeyi,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sigsbeyi,NA,WORMS,NA,FALSE,392978,392607,1,synonym,misspelling
2779,0,Munidopsis similior,"Baba, 1988",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,similior,NA,WoRMS,NA,TRUE,392608,NA,1,accepted,accepted
2780,0,Munidopsis similis,"SI Smith, 1885",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,similis,NA,WoRMS,NA,TRUE,107182,NA,1,accepted,accepted
2781,0,Munidopsis simplex,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,simplex,NA,WoRMS,NA,TRUE,392609,NA,1,accepted,accepted
2782,0,Munidopsis sinclairi,"McArdle, 1901",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sinclairi,NA,WoRMS,NA,TRUE,392610,NA,1,accepted,accepted
2783,2782,Munidopsis (Elasmonotus) sinclairi,"McArdle, 1901",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Elasmonotus,sinclairi,NA,WORMS,NA,FALSE,392743,392610,1,synonym,superseded combination
2784,0,Munidopsis snelliusae,"Baba, 1977",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,snelliusae,NA,WoRMS,NA,TRUE,392611,NA,1,accepted,accepted
2785,0,Munidopsis solidissima,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,solidissima,NA,WoRMS,NA,TRUE,392612,NA,1,accepted,accepted
2786,0,Munidopsis sonne,"Baba, 1995",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sonne,NA,WoRMS,NA,TRUE,242558,NA,1,accepted,accepted
2787,0,Munidopsis spinifer,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spinifer,NA,WoRMS,NA,TRUE,392613,NA,1,accepted,accepted
2788,0,Munidopsis spinifrons,"D Dong, P Xu, X Li & C Wang, 2019",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spinifrons,NA,WoRMS,NA,TRUE,1390746,NA,1,accepted,accepted
2789,0,Munidopsis spinihirsuta,"Lloyd, 1907",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spinihirsuta,NA,WoRMS,NA,TRUE,392614,NA,1,accepted,accepted
2790,2789,Munidopsis (Munidopsis) spinihirsuta,"Lloyd, 1907",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Munidopsis,spinihirsuta,NA,WORMS,NA,FALSE,392744,392614,1,synonym,superseded combination
2791,0,Munidopsis spinipes,"MacGilchrist, 1905",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spinipes,NA,WoRMS,NA,TRUE,392615,NA,1,accepted,accepted
2792,0,Munidopsis spinoculata,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spinoculata,NA,WoRMS,NA,TRUE,392616,NA,1,accepted,accepted
2793,2476,Munidopsis spinosa,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spinosa,NA,WORMS,NA,FALSE,392845,392212,1,synonym,superseded combination
2794,0,Munidopsis spiridonovi,"Ahyong, 2014",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spiridonovi,NA,WoRMS,NA,TRUE,761317,NA,1,accepted,accepted
2795,0,Munidopsis spissata,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,spissata,NA,WoRMS,NA,TRUE,392617,NA,1,accepted,accepted
2796,0,Munidopsis squamosa,"(A. Milne-Edwards, 1880)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,squamosa,NA,WoRMS,NA,TRUE,392618,NA,1,accepted,accepted
2797,0,Munidopsis starmer,"Baba & de Saint Laurent, 1992",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,starmer,NA,WoRMS,NA,TRUE,242560,NA,1,accepted,accepted
2798,0,Munidopsis strigula,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,strigula,NA,WoRMS,NA,TRUE,392619,NA,1,accepted,accepted
2799,2800,Munidopsis (Munidopsis) stylirostris var. africana,"Doflein & Balss, 1913",Variety,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Munidopsis,stylirostris,var. africana,WORMS,NA,FALSE,393068,392620,1,synonym,junior subjective synonym
2800,0,Munidopsis stylirostris,"Wood-Mason in Wood-Mason & Alcock, 1891",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,stylirostris,NA,WoRMS,NA,TRUE,392620,NA,1,accepted,accepted
2801,2800,Munidopsis (Munidopsis) stylirostris,"Wood-Mason in Wood-Mason & Alcock, 1891",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Munidopsis,stylirostris,NA,WORMS,NA,FALSE,392745,392620,1,synonym,superseded combination
2802,0,Munidopsis subchelata,"Balss, 1913",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subchelata,NA,WoRMS,NA,TRUE,392621,NA,1,accepted,accepted
2803,2802,Munidopsis (Munidopsis) subchelata,"Balss, 1913",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Munidopsis,subchelata,NA,WORMS,NA,FALSE,392746,392621,1,synonym,superseded combination
2804,0,Munidopsis subspinoculata,"WE Pequegnat & LH Pequegnat, 1971",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subspinoculata,NA,WoRMS,NA,TRUE,392622,NA,1,accepted,accepted
2805,2744,Munidopsis subsquamosa aculeata,"non Henderson, 1888",Subspecies,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subsquamosa,aculeata,WORMS,NA,FALSE,392958,392586,1,synonym,unaccepted
2806,2730,Munidopsis subsquamosa latimana,"Birstein & Zarenkov, 1970",Subspecies,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subsquamosa,latimana,WORMS,NA,FALSE,393028,392579,1,synonym,junior subjective synonym
2807,2810,Munidopsis subsquamosa var. aculeata,"Henderson, 1888",Variety,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subsquamosa,var. aculeata,WORMS,NA,FALSE,393069,107183,1,synonym,junior subjective synonym
2808,2721,Munidopsis (Orophorhynchus) subsquamosa var. pallida,"Alcock, 1894",Variety,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Orophorhynchus,subsquamosa,var. pallida,WORMS,NA,FALSE,393155,392573,1,synonym,superseded combination
2809,2721,Munidopsis subsquamosa var. pallida,"Alcock, 1894",Variety,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subsquamosa,var. pallida,WORMS,NA,FALSE,393066,392573,1,synonym,superseded combination
2810,0,Munidopsis subsquamosa,"Henderson, 1885",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subsquamosa,NA,WoRMS,NA,TRUE,107183,NA,1,accepted,accepted
2811,2635,Munidopsis subsquamosa,"non Henderson, 1885",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,subsquamosa,NA,WORMS,NA,FALSE,393147,196023,1,synonym,unaccepted
2812,2810,Munidopsis (Orophorhynchus) subsquamosa,"Henderson, 1885",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Orophorhynchus,subsquamosa,NA,WORMS,NA,FALSE,393154,107183,1,synonym,superseded combination
2813,2549,Munidopsis sundi,"Sivertsen & Holthuis, 1956",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,sundi,NA,WORMS,NA,FALSE,107184,196022,1,synonym,junior subjective synonym
2814,0,Munidopsis tafrii,"Osawa, CW Lin & TY Chan, 2006",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,tafrii,NA,WoRMS,NA,TRUE,390061,NA,1,accepted,accepted
2815,0,Munidopsis taiwanica,"Osawa, CW Lin & TY Chan, 2008",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,taiwanica,NA,WoRMS,NA,TRUE,392623,NA,1,accepted,accepted
2816,0,Munidopsis talismani,"A. Milne-Edwards & Bouvier, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,talismani,NA,WoRMS,NA,TRUE,240652,NA,1,accepted,accepted
2817,0,Munidopsis tanneri,"Faxon, 1893",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,tanneri,NA,WoRMS,NA,TRUE,392624,NA,1,accepted,accepted
2818,0,Munidopsis tasmaniae,"Ahyong & Poore, 2004",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,tasmaniae,NA,WoRMS,NA,TRUE,388564,NA,1,accepted,accepted
2819,0,Munidopsis taurulus,"Ortmann, 1892",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,taurulus,NA,WoRMS,NA,TRUE,392625,NA,1,accepted,accepted
2820,2687,Munidopsis (Bathyankyristes) tenax,"Alcock, 1901",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Bathyankyristes,tenax,NA,WORMS,NA,FALSE,392938,392554,1,synonym,unaccepted
2821,2687,Munidopsis tenax,"Alcock, 1901",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,tenax,NA,WORMS,NA,FALSE,392939,392554,1,synonym,superseded combination
2822,2772,Munidopsis tenuirostris,"Benedict, 1902",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,tenuirostris,NA,WORMS,NA,FALSE,392975,107181,1,synonym,junior subjective synonym
2823,0,Munidopsis teretis,"Baba, 2005",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,teretis,NA,WoRMS,NA,TRUE,392626,NA,1,accepted,accepted
2824,0,Munidopsis ternaria,"Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,ternaria,NA,WoRMS,NA,TRUE,392627,NA,1,accepted,accepted
2825,0,Munidopsis thieli,"Türkay, 1975",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,thieli,NA,WoRMS,NA,TRUE,107185,NA,1,accepted,accepted
2826,0,Munidopsis tiburon,"WJ Jones & Macpherson, 2007",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,tiburon,NA,WoRMS,NA,TRUE,392628,NA,1,accepted,accepted
2827,2842,Munidopsis tomentosa,"Benedict, 1902",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,tomentosa,NA,WORMS,NA,FALSE,392988,392634,1,synonym,junior subjective synonym
2828,0,Munidopsis townsendi,"Benedict, 1902",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,townsendi,NA,WoRMS,NA,TRUE,392629,NA,1,accepted,accepted
2829,2480,Munidopsis trachynotus,"(Anderson, 1896)",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,trachynotus,NA,WORMS,NA,FALSE,392846,392215,1,synonym,superseded combination
2830,0,Munidopsis trachypus,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,NA,trachypus,NA,WoRMS,NA,TRUE,392630,NA,1,accepted,accepted
2831,2830,Munidopsis (Galathodes) trachypus,"Alcock & Anderson, 1894",Species,Malacostraca,Decapoda,Munidopsidae,Munidopsis,Galathodes,trachypus,NA,WORMS,NA,FALSE,392747,392630,1,synonym,superseded combination
